,dt,new_users_count,day_after_install,retained_users_count,retention
6187,2020-04-10,26943,74.0,126.0,0.004676539360872954
6188,2020-04-10,26943,75.0,123.0,0.004565193185614074
6189,2020-04-10,26943,76.0,118.0,0.004379616226849274
6190,2020-04-10,26943,77.0,130.0,0.004825000927884794
6191,2020-04-10,26943,78.0,111.0,0.004119808484578554
6192,2020-04-10,26943,79.0,113.0,0.004194039268084475
6193,2020-04-10,26943,80.0,111.0,0.004119808484578554
6194,2020-04-10,26943,81.0,92.0,0.0034146160412723155
6195,2020-04-10,26943,82.0,52.0,0.0019300003711539176
6196,2020-04-11,19314,1.0,9378.0,0.48555452003727867
6197,2020-04-11,19314,2.0,6393.0,0.3310034172103138
6198,2020-04-11,19314,3.0,4714.0,0.24407165786476132
6199,2020-04-11,19314,4.0,3787.0,0.19607538573055813
6200,2020-04-11,19314,5.0,3053.0,0.1580718649684167
6201,2020-04-11,19314,6.0,2763.0,0.14305684995340168
6202,2020-04-11,19314,7.0,2380.0,0.12322667495081288
6203,2020-04-11,19314,8.0,2102.0,0.10883297090193642
6204,2020-04-11,19314,9.0,1809.0,0.09366262814538677
6205,2020-04-11,19314,10.0,1588.0,0.08222015118566843
6206,2020-04-11,19314,11.0,1433.0,0.07419488453971212
6207,2020-04-11,19314,12.0,1331.0,0.06891374132753443
6208,2020-04-11,19314,13.0,1218.0,0.06306306306306306
6209,2020-04-11,19314,14.0,1147.0,0.05938697318007663
6210,2020-04-11,19314,15.0,1023.0,0.052966759863311584
6211,2020-04-11,19314,16.0,923.0,0.047789168478823654
6212,2020-04-11,19314,17.0,869.0,0.044993269131200164
6213,2020-04-11,19314,18.0,805.0,0.04167961064512789
6214,2020-04-11,19314,19.0,800.0,0.04142073107590349
6215,2020-04-11,19314,20.0,782.0,0.040488764626695664
6216,2020-04-11,19314,21.0,708.0,0.03665734700217459
6217,2020-04-11,19314,22.0,704.0,0.03645024334679507
6218,2020-04-11,19314,23.0,632.0,0.03272237754996376
6219,2020-04-11,19314,24.0,616.0,0.031893962928445686
6220,2020-04-11,19314,25.0,579.0,0.02997825411618515
6221,2020-04-11,19314,26.0,564.0,0.02920161540851196
6222,2020-04-11,19314,27.0,517.0,0.02676814745780263
6223,2020-04-11,19314,28.0,540.0,0.027958993476234855
6224,2020-04-11,19314,29.0,485.0,0.02511131821476649
6225,2020-04-11,19314,30.0,460.0,0.023816920368644506
6226,2020-04-11,19314,31.0,417.0,0.021590556073314695
6227,2020-04-11,19314,32.0,400.0,0.020710365537951744
6228,2020-04-11,19314,33.0,381.0,0.01972662317489904
6229,2020-04-11,19314,34.0,388.0,0.020089054571813193
6230,2020-04-11,19314,35.0,377.0,0.01951951951951952
6231,2020-04-11,19314,36.0,340.0,0.01760381070725898
6232,2020-04-11,19314,37.0,316.0,0.01636118877498188
6233,2020-04-11,19314,38.0,316.0,0.01636118877498188
6234,2020-04-11,19314,39.0,283.0,0.014652583618100859
6235,2020-04-11,19314,40.0,300.0,0.015532774153463809
6236,2020-04-11,19314,41.0,297.0,0.01537744641192917
6237,2020-04-11,19314,42.0,259.0,0.013409961685823755
6238,2020-04-11,19314,43.0,260.0,0.013461737599668634
6239,2020-04-11,19314,44.0,246.0,0.012736874805840324
6240,2020-04-11,19314,45.0,243.0,0.012581547064305684
6241,2020-04-11,19314,46.0,239.0,0.012374443408926168
6242,2020-04-11,19314,47.0,220.0,0.01139070104587346
6243,2020-04-11,19314,48.0,233.0,0.01206378792585689
6244,2020-04-11,19314,49.0,224.0,0.011597804701252977
6245,2020-04-11,19314,50.0,200.0,0.010355182768975872
6246,2020-04-11,19314,51.0,204.0,0.01056228642435539
6247,2020-04-11,19314,52.0,184.0,0.009526768147457803
6248,2020-04-11,19314,53.0,187.0,0.00968209588899244
6249,2020-04-11,19314,54.0,196.0,0.010148079113596355
6250,2020-04-11,19314,55.0,188.0,0.00973387180283732
6251,2020-04-11,19314,56.0,194.0,0.010044527285906596
6252,2020-04-11,19314,57.0,188.0,0.00973387180283732
6253,2020-04-11,19314,58.0,168.0,0.008698353525939733
6254,2020-04-11,19314,59.0,182.0,0.009423216319768044
6255,2020-04-11,19314,60.0,153.0,0.007921714818266543
6256,2020-04-11,19314,61.0,149.0,0.007714611162887025
6257,2020-04-11,19314,62.0,162.0,0.008387698042870456
6258,2020-04-11,19314,63.0,155.0,0.008025266645956302
6259,2020-04-11,19314,64.0,131.0,0.0067826447136791965
6260,2020-04-11,19314,65.0,139.0,0.007196852024438231
6261,2020-04-11,19314,66.0,133.0,0.0068861965413689556
6262,2020-04-11,19314,67.0,129.0,0.006679092885989437
6263,2020-04-11,19314,68.0,140.0,0.007248627938283111
6264,2020-04-11,19314,69.0,120.0,0.006213109661385523
6265,2020-04-11,19314,70.0,121.0,0.006264885575230403
6266,2020-04-11,19314,71.0,115.0,0.005954230092161126
6267,2020-04-11,19314,72.0,101.0,0.0052293672983328154
6268,2020-04-11,19314,73.0,100.0,0.005177591384487936
6269,2020-04-11,19314,74.0,95.0,0.004918711815263539
6270,2020-04-11,19314,75.0,102.0,0.005281143212177695
6271,2020-04-11,19314,76.0,94.0,0.00486693590141866
6272,2020-04-11,19314,77.0,96.0,0.004970487729108419
6273,2020-04-11,19314,78.0,109.0,0.005643574609091851
6274,2020-04-11,19314,79.0,91.0,0.004711608159884022
6275,2020-04-11,19314,80.0,91.0,0.004711608159884022
6276,2020-04-11,19314,81.0,62.0,0.0032101066583825203
6277,2020-04-12,18483,1.0,9177.0,0.49651030676838176
6278,2020-04-12,18483,2.0,6218.0,0.33641724828220526
6279,2020-04-12,18483,3.0,4685.0,0.25347616728886
6280,2020-04-12,18483,4.0,3778.0,0.20440404696207326
6281,2020-04-12,18483,5.0,3169.0,0.1714548504030731
6282,2020-04-12,18483,6.0,2798.0,0.1513823513498891
6283,2020-04-12,18483,7.0,2302.0,0.12454688091759995
6284,2020-04-12,18483,8.0,1990.0,0.10766650435535356
6285,2020-04-12,18483,9.0,1764.0,0.0954390521019315
6286,2020-04-12,18483,10.0,1565.0,0.08467240166639614
6287,2020-04-12,18483,11.0,1416.0,0.07661093978250284
6288,2020-04-12,18483,12.0,1322.0,0.07152518530541578
6289,2020-04-12,18483,13.0,1251.0,0.06768381756208408
6290,2020-04-12,18483,14.0,1147.0,0.06205702537466862
6291,2020-04-12,18483,15.0,1019.0,0.05513174268246497
6292,2020-04-12,18483,16.0,910.0,0.0492344316398853
6293,2020-04-12,18483,17.0,826.0,0.04468971487312666
6294,2020-04-12,18483,18.0,834.0,0.045122545041389385
6295,2020-04-12,18483,19.0,767.0,0.04149759238218904
6296,2020-04-12,18483,20.0,718.0,0.03884650760157983
6297,2020-04-12,18483,21.0,709.0,0.03835957366228426
6298,2020-04-12,18483,22.0,652.0,0.035275658713412324
6299,2020-04-12,18483,23.0,655.0,0.03543797002651085
6300,2020-04-12,18483,24.0,587.0,0.03175891359627766
6301,2020-04-12,18483,25.0,564.0,0.030514526862522318
6302,2020-04-12,18483,26.0,523.0,0.028296272250175836
6303,2020-04-12,18483,27.0,538.0,0.02910782881566845
6304,2020-04-12,18483,28.0,499.0,0.026997781745387653
6305,2020-04-12,18483,29.0,455.0,0.02461721581994265
6306,2020-04-12,18483,30.0,424.0,0.02293999891792458
6307,2020-04-12,18483,31.0,400.0,0.021641508413136397
6308,2020-04-12,18483,32.0,388.0,0.020992263160742305
6309,2020-04-12,18483,33.0,411.0,0.022236649894497647
6310,2020-04-12,18483,34.0,369.0,0.019964291511118323
6311,2020-04-12,18483,35.0,339.0,0.018341178380133095
6312,2020-04-12,18483,36.0,332.0,0.017962451982903208
6313,2020-04-12,18483,37.0,316.0,0.017096791646377753
6314,2020-04-12,18483,38.0,287.0,0.015527782286425363
6315,2020-04-12,18483,39.0,290.0,0.015690093599523888
6316,2020-04-12,18483,40.0,298.0,0.016122923767786616
6317,2020-04-12,18483,41.0,273.0,0.01477032949196559
6318,2020-04-12,18483,42.0,269.0,0.014553914407834226
6319,2020-04-12,18483,43.0,275.0,0.014878537034031272
6320,2020-04-12,18483,44.0,253.0,0.01368825407130877
6321,2020-04-12,18483,45.0,232.0,0.01255207487961911
6322,2020-04-12,18483,46.0,255.0,0.013796461613374451
6323,2020-04-12,18483,47.0,222.0,0.0120110371692907
6324,2020-04-12,18483,48.0,228.0,0.012335659795487746
6325,2020-04-12,18483,49.0,200.0,0.010820754206568198
6326,2020-04-12,18483,50.0,183.0,0.009900990099009901
6327,2020-04-12,18483,51.0,208.0,0.011253584374830925
6328,2020-04-12,18483,52.0,203.0,0.010983065519666721
6329,2020-04-12,18483,53.0,203.0,0.010983065519666721
6330,2020-04-12,18483,54.0,171.0,0.00925174484661581
6331,2020-04-12,18483,55.0,201.0,0.010874857977601038
6332,2020-04-12,18483,56.0,182.0,0.00984688632797706
6333,2020-04-12,18483,57.0,158.0,0.008548395823188877
6334,2020-04-12,18483,58.0,167.0,0.009035329762484445
6335,2020-04-12,18483,59.0,172.0,0.00930584861764865
6336,2020-04-12,18483,60.0,151.0,0.00816966942595899
6337,2020-04-12,18483,61.0,159.0,0.008602499594221717
6338,2020-04-12,18483,62.0,159.0,0.008602499594221717
6339,2020-04-12,18483,63.0,127.0,0.006871178921170806
6340,2020-04-12,18483,64.0,130.0,0.007033490234269329
6341,2020-04-12,18483,65.0,137.0,0.007412216631499216
6342,2020-04-12,18483,66.0,133.0,0.0071958015473678515
6343,2020-04-12,18483,67.0,125.0,0.006762971379105124
6344,2020-04-12,18483,68.0,126.0,0.006817075150137964
6345,2020-04-12,18483,69.0,141.0,0.007628631715630579
6346,2020-04-12,18483,70.0,107.0,0.005789103500513986
6347,2020-04-12,18483,71.0,112.0,0.006059622355678191
6348,2020-04-12,18483,72.0,116.0,0.006276037439809555
6349,2020-04-12,18483,73.0,109.0,0.005897311042579668
6350,2020-04-12,18483,74.0,115.0,0.0062219336687767135
6351,2020-04-12,18483,75.0,106.0,0.005734999729481145
6352,2020-04-12,18483,76.0,119.0,0.006438348752908078
6353,2020-04-12,18483,77.0,107.0,0.005789103500513986
6354,2020-04-12,18483,78.0,96.0,0.005193962019152735
6355,2020-04-12,18483,79.0,86.0,0.004652924308824325
6356,2020-04-12,18483,80.0,56.0,0.0030298111778390953
6357,2020-04-13,27731,1.0,13186.0,0.4754967365042732
6358,2020-04-13,27731,2.0,8856.0,0.31935379178536655
6359,2020-04-13,27731,3.0,6529.0,0.23544048177130286
6360,2020-04-13,27731,4.0,5178.0,0.1867224405899535
6361,2020-04-13,27731,5.0,4243.0,0.15300566153402329
6362,2020-04-13,27731,6.0,3548.0,0.12794345678121957
6363,2020-04-13,27731,7.0,3072.0,0.11077855108001876
6364,2020-04-13,27731,8.0,2670.0,0.09628213912228192
6365,2020-04-13,27731,9.0,2264.0,0.08164148425949298
6366,2020-04-13,27731,10.0,2123.0,0.07655692185640618
6367,2020-04-13,27731,11.0,1911.0,0.06891204788864448
6368,2020-04-13,27731,12.0,1704.0,0.0614474775521979
6369,2020-04-13,27731,13.0,1611.0,0.0580938300097364
6370,2020-04-13,27731,14.0,1494.0,0.053874725036962244
6371,2020-04-13,27731,15.0,1340.0,0.048321373192456094
6372,2020-04-13,27731,16.0,1195.0,0.04309256788431719
6373,2020-04-13,27731,17.0,1215.0,0.04381378240957773
6374,2020-04-13,27731,18.0,1134.0,0.040892863582272544
6375,2020-04-13,27731,19.0,1030.0,0.03714254805091775
6376,2020-04-13,27731,20.0,1007.0,0.036313151346868126
6377,2020-04-13,27731,21.0,950.0,0.03425768994987559
6378,2020-04-13,27731,22.0,866.0,0.03122858894378133
6379,2020-04-13,27731,23.0,816.0,0.02942555263062998
6380,2020-04-13,27731,24.0,796.0,0.02870433810536944
6381,2020-04-13,27731,25.0,743.0,0.026793119613429013
6382,2020-04-13,27731,26.0,726.0,0.026180087266957558
6383,2020-04-13,27731,27.0,680.0,0.024521293858858317
6384,2020-04-13,27731,28.0,607.0,0.02188886084165735
6385,2020-04-13,27731,29.0,581.0,0.02095128195881865
6386,2020-04-13,27731,30.0,570.0,0.020554613969925355
6387,2020-04-13,27731,31.0,538.0,0.019400670729508494
6388,2020-04-13,27731,32.0,517.0,0.018643395477984926
6389,2020-04-13,27731,33.0,500.0,0.018030363131513467
6390,2020-04-13,27731,34.0,442.0,0.015938841008257907
6391,2020-04-13,27731,35.0,441.0,0.01590278028199488
6392,2020-04-13,27731,36.0,405.0,0.014604594136525909
6393,2020-04-13,27731,37.0,377.0,0.013594893801161155
6394,2020-04-13,27731,38.0,366.0,0.01319822581226786
6395,2020-04-13,27731,39.0,344.0,0.012404889834481266
6396,2020-04-13,27731,40.0,348.0,0.012549132739533375
6397,2020-04-13,27731,41.0,323.0,0.0116476145829577
6398,2020-04-13,27731,42.0,321.0,0.011575493130431647
6399,2020-04-13,27731,43.0,328.0,0.011827918214272835
6400,2020-04-13,27731,44.0,301.0,0.010854278605171108
6401,2020-04-13,27731,45.0,297.0,0.010710035700119
6402,2020-04-13,27731,46.0,280.0,0.010097003353647542
6403,2020-04-13,27731,47.0,289.0,0.010421549890014785
6404,2020-04-13,27731,48.0,292.0,0.010529732068803865
6405,2020-04-13,27731,49.0,242.0,0.00872669575565252
6406,2020-04-13,27731,50.0,236.0,0.008510331398074358
6407,2020-04-13,27731,51.0,223.0,0.008041541956655006
6408,2020-04-13,27731,52.0,220.0,0.007933359777865925
6409,2020-04-13,27731,53.0,228.0,0.008221845587970142
6410,2020-04-13,27731,54.0,213.0,0.007680934694024737
6411,2020-04-13,27731,55.0,216.0,0.007789116872813818
6412,2020-04-13,27731,56.0,193.0,0.006959720168764199
6413,2020-04-13,27731,57.0,179.0,0.006454870001081822
6414,2020-04-13,27731,58.0,183.0,0.00659911290613393
6415,2020-04-13,27731,59.0,185.0,0.0066712343586599835
6416,2020-04-13,27731,60.0,177.0,0.006382748548555768
6417,2020-04-13,27731,61.0,167.0,0.0060221412859254985
6418,2020-04-13,27731,62.0,165.0,0.005950019833399445
6419,2020-04-13,27731,63.0,178.0,0.006418809274818795
6420,2020-04-13,27731,64.0,163.0,0.0058778983808733904
6421,2020-04-13,27731,65.0,178.0,0.006418809274818795
6422,2020-04-13,27731,66.0,167.0,0.0060221412859254985
6423,2020-04-13,27731,67.0,157.0,0.005661534023295229
6424,2020-04-13,27731,68.0,171.0,0.006166384190977607
6425,2020-04-13,27731,69.0,152.0,0.005481230391980094
6426,2020-04-13,27731,70.0,150.0,0.005409108939454041
6427,2020-04-13,27731,71.0,160.0,0.00576971620208431
6428,2020-04-13,27731,72.0,142.0,0.0051206231293498255
6429,2020-04-13,27731,73.0,140.0,0.005048501676823771
6430,2020-04-13,27731,74.0,152.0,0.005481230391980094
6431,2020-04-13,27731,75.0,113.0,0.0040748620677220435
6432,2020-04-13,27731,76.0,137.0,0.00494031949803469
6433,2020-04-13,27731,77.0,118.0,0.004255165699037179
6434,2020-04-13,27731,78.0,116.0,0.004183044246511124
6435,2020-04-13,27731,79.0,67.0,0.0024160686596228047
6436,2020-04-14,32618,1.0,15519.0,0.4757802440370348
6437,2020-04-14,32618,2.0,10180.0,0.3120976148139064
6438,2020-04-14,32618,3.0,7570.0,0.23208044637929978
6439,2020-04-14,32618,4.0,5873.0,0.18005395793733522
6440,2020-04-14,32618,5.0,4785.0,0.1466981421301122
6441,2020-04-14,32618,6.0,4037.0,0.1237660187626464
6442,2020-04-14,32618,7.0,3511.0,0.10763995339996321
6443,2020-04-14,32618,8.0,2940.0,0.09013428168495922
6444,2020-04-14,32618,9.0,2644.0,0.08105953767858237
6445,2020-04-14,32618,10.0,2370.0,0.0726592678888957
6446,2020-04-14,32618,11.0,2089.0,0.06404439266662579
6447,2020-04-14,32618,12.0,1908.0,0.05849530933840211
6448,2020-04-14,32618,13.0,1722.0,0.05279293641547612
6449,2020-04-14,32618,14.0,1580.0,0.04843951192593047
6450,2020-04-14,32618,15.0,1395.0,0.04276779692194494
6451,2020-04-14,32618,16.0,1355.0,0.04154148016432645
6452,2020-04-14,32618,17.0,1233.0,0.03780121405359004
6453,2020-04-14,32618,18.0,1193.0,0.03657489729597155
6454,2020-04-14,32618,19.0,1145.0,0.03510331718682936
6455,2020-04-14,32618,20.0,1032.0,0.03163897234655712
6456,2020-04-14,32618,21.0,967.0,0.029646207615427064
6457,2020-04-14,32618,22.0,938.0,0.028757127966153657
6458,2020-04-14,32618,23.0,878.0,0.026917652829725917
6459,2020-04-14,32618,24.0,852.0,0.0261205469372739
6460,2020-04-14,32618,25.0,789.0,0.024189098044024773
6461,2020-04-14,32618,26.0,727.0,0.022288307069716108
6462,2020-04-14,32618,27.0,668.0,0.02047948985222883
6463,2020-04-14,32618,28.0,642.0,0.01968238395977681
6464,2020-04-14,32618,29.0,612.0,0.01876264639156294
6465,2020-04-14,32618,30.0,625.0,0.01916119933778895
6466,2020-04-14,32618,31.0,607.0,0.01860935679686063
6467,2020-04-14,32618,32.0,546.0,0.016739223741492427
6468,2020-04-14,32618,33.0,504.0,0.01545159114599301
6469,2020-04-14,32618,34.0,495.0,0.015175669875528848
6470,2020-04-14,32618,35.0,471.0,0.014439879820957754
6471,2020-04-14,32618,36.0,448.0,0.01373474768532712
6472,2020-04-14,32618,37.0,423.0,0.012968299711815562
6473,2020-04-14,32618,38.0,428.0,0.013121589306517873
6474,2020-04-14,32618,39.0,382.0,0.011711325035256607
6475,2020-04-14,32618,40.0,390.0,0.011956588386780305
6476,2020-04-14,32618,41.0,364.0,0.011159482494328285
6477,2020-04-14,32618,42.0,328.0,0.010055797412471642
6478,2020-04-14,32618,43.0,329.0,0.010086455331412104
6479,2020-04-14,32618,44.0,310.0,0.00950395487154332
6480,2020-04-14,32618,45.0,314.0,0.00962658654730517
6481,2020-04-14,32618,46.0,315.0,0.009657244466245631
6482,2020-04-14,32618,47.0,320.0,0.009810534060947942
6483,2020-04-14,32618,48.0,292.0,0.008952112330614997
6484,2020-04-14,32618,49.0,274.0,0.008400269789686676
6485,2020-04-14,32618,50.0,270.0,0.008277638113924827
6486,2020-04-14,32618,51.0,296.0,0.009074744006376848
6487,2020-04-14,32618,52.0,264.0,0.008093690600282052
6488,2020-04-14,32618,53.0,245.0,0.007511190140413269
6489,2020-04-14,32618,54.0,239.0,0.007327242626770495
6490,2020-04-14,32618,55.0,231.0,0.007081979275246796
6491,2020-04-14,32618,56.0,211.0,0.00646882089643755
6492,2020-04-14,32618,57.0,218.0,0.0066834263290207864
6493,2020-04-14,32618,58.0,238.0,0.0072965847078300325
6494,2020-04-14,32618,59.0,213.0,0.006530136734318475
6495,2020-04-14,32618,60.0,204.0,0.006254215463854314
6496,2020-04-14,32618,61.0,205.0,0.006284873382794776
6497,2020-04-14,32618,62.0,179.0,0.005487767490342755
6498,2020-04-14,32618,63.0,195.0,0.005978294193390152
6499,2020-04-14,32618,64.0,177.0,0.005426451652461831
6500,2020-04-14,32618,65.0,198.0,0.0060702679502115395
6501,2020-04-14,32618,66.0,179.0,0.005487767490342755
6502,2020-04-14,32618,67.0,163.0,0.004997240787295358
6503,2020-04-14,32618,68.0,168.0,0.00515053038199767
6504,2020-04-14,32618,69.0,147.0,0.004506714084247961
6505,2020-04-14,32618,70.0,147.0,0.004506714084247961
6506,2020-04-14,32618,71.0,153.0,0.004690661597890735
6507,2020-04-14,32618,72.0,127.0,0.0038935557054387148
6508,2020-04-14,32618,73.0,152.0,0.004660003678950273
6509,2020-04-14,32618,74.0,163.0,0.004997240787295358
6510,2020-04-14,32618,75.0,134.0,0.0041081611380219514
6511,2020-04-14,32618,76.0,123.0,0.0037709240296768657
6512,2020-04-14,32618,77.0,125.0,0.0038322398675577902
6513,2020-04-14,32618,78.0,94.0,0.002881844380403458
6514,2020-04-15,38150,1.0,17953.0,0.4705897771952818
6515,2020-04-15,38150,2.0,11792.0,0.3090956749672346
6516,2020-04-15,38150,3.0,8581.0,0.22492791612057667
6517,2020-04-15,38150,4.0,6647.0,0.1742332896461337
6518,2020-04-15,38150,5.0,5541.0,0.14524246395806029
6519,2020-04-15,38150,6.0,4531.0,0.11876802096985584
6520,2020-04-15,38150,7.0,3926.0,0.10290956749672346
6521,2020-04-15,38150,8.0,3345.0,0.08768020969855832
6522,2020-04-15,38150,9.0,2995.0,0.07850589777195281
6523,2020-04-15,38150,10.0,2608.0,0.06836173001310616
6524,2020-04-15,38150,11.0,2382.0,0.062437745740498034
6525,2020-04-15,38150,12.0,2157.0,0.05653997378768021
6526,2020-04-15,38150,13.0,2011.0,0.0527129750982962
6527,2020-04-15,38150,14.0,1752.0,0.045923984272608125
6528,2020-04-15,38150,15.0,1677.0,0.043958060288335515
6529,2020-04-15,38150,16.0,1587.0,0.04159895150720839
6530,2020-04-15,38150,17.0,1472.0,0.03858453473132372
6531,2020-04-15,38150,18.0,1372.0,0.03596330275229358
6532,2020-04-15,38150,19.0,1219.0,0.03195281782437746
6533,2020-04-15,38150,20.0,1161.0,0.030432503276539975
6534,2020-04-15,38150,21.0,1086.0,0.028466579292267365
6535,2020-04-15,38150,22.0,1063.0,0.027863695937090434
6536,2020-04-15,38150,23.0,995.0,0.026081258191349935
6537,2020-04-15,38150,24.0,945.0,0.024770642201834864
6538,2020-04-15,38150,25.0,913.0,0.023931847968545215
6539,2020-04-15,38150,26.0,829.0,0.021730013106159896
6540,2020-04-15,38150,27.0,796.0,0.02086500655307995
6541,2020-04-15,38150,28.0,769.0,0.020157273918741808
6542,2020-04-15,38150,29.0,730.0,0.019134993446920052
6543,2020-04-15,38150,30.0,666.0,0.01745740498034076
6544,2020-04-15,38150,31.0,664.0,0.017404980340760157
6545,2020-04-15,38150,32.0,584.0,0.015307994757536043
6546,2020-04-15,38150,33.0,600.0,0.015727391874180863
6547,2020-04-15,38150,34.0,584.0,0.015307994757536043
6548,2020-04-15,38150,35.0,564.0,0.014783748361730013
6549,2020-04-15,38150,36.0,509.0,0.013342070773263433
6550,2020-04-15,38150,37.0,476.0,0.012477064220183486
6551,2020-04-15,38150,38.0,489.0,0.012817824377457406
6552,2020-04-15,38150,39.0,452.0,0.011847968545216251
6553,2020-04-15,38150,40.0,461.0,0.012083879423328964
6554,2020-04-15,38150,41.0,448.0,0.011743119266055046
6555,2020-04-15,38150,42.0,396.0,0.010380078636959372
6556,2020-04-15,38150,43.0,379.0,0.009934469200524246
6557,2020-04-15,38150,44.0,387.0,0.010144167758846658
6558,2020-04-15,38150,45.0,378.0,0.009908256880733945
6559,2020-04-15,38150,46.0,359.0,0.009410222804718217
6560,2020-04-15,38150,47.0,341.0,0.008938401048492792
6561,2020-04-15,38150,48.0,333.0,0.00872870249017038
6562,2020-04-15,38150,49.0,323.0,0.008466579292267365
6563,2020-04-15,38150,50.0,303.0,0.007942332896461337
